account_id,date,type,operation,amount,balance,k_symbol,bank,account
1114,1998-12-24,EXPENSE,WITHDRAWAL,20000.0,96956.1,UNKNOWN,,
1114,1998-12-24,INCOME,DEPOSIT,27896.0,116956.1,UNKNOWN,,
1232,1998-12-24,EXPENSE,WITHDRAWAL,1300.0,33919.0,UNKNOWN,,
2454,1998-12-24,EXPENSE,WITHDRAWAL,1800.0,35820.2,UNKNOWN,,
2464,1998-12-24,INCOME,DEPOSIT,35458.0,102820.0,UNKNOWN,,
2446,1998-12-24,EXPENSE,WITHDRAWAL,960.0,55714.9,UNKNOWN,,
2445,1998-12-24,EXPENSE,WITHDRAWAL,7500.0,70983.2,UNKNOWN,,
1004,1998-12-24,INCOME,DEPOSIT,14016.0,76191.5,UNKNOWN,,
996,1998-12-24,EXPENSE,WITHDRAWAL,3600.0,19471.4,UNKNOWN,,
995,1998-12-24,EXPENSE,WITHDRAWAL,1290.0,28152.4,UNKNOWN,,
3858,1998-12-24,EXPENSE,CARD WITHDRAWAL,1300.0,36759.9,UNKNOWN,,0.0
3855,1998-12-24,EXPENSE,WITHDRAWAL,2900.0,22578.9,UNKNOWN,,
2955,1998-12-24,EXPENSE,WITHDRAWAL,600.0,22980.7,UNKNOWN,,
2594,1998-12-24,EXPENSE,WITHDRAWAL,30300.0,100758.3,UNKNOWN,,
2594,1998-12-24,EXPENSE,WITHDRAWAL,45800.0,54958.3,UNKNOWN,,
2594,1998-12-24,INCOME,DEPOSIT,43322.0,131058.3,UNKNOWN,,
2012,1998-12-24,EXPENSE,WITHDRAWAL,1500.0,20357.6,UNKNOWN,,
2140,1998-12-24,EXPENSE,WITHDRAWAL,180.0,45254.2,UNKNOWN,,
6602,1998-12-24,EXPENSE,WITHDRAWAL,1080.0,38747.7,UNKNOWN,,
3044,1998-12-24,EXPENSE,WITHDRAWAL,1300.0,18020.9,UNKNOWN,,
3467,1998-12-24,EXPENSE,WITHDRAWAL,7500.0,66405.0,UNKNOWN,,
4462,1998-12-24,EXPENSE,WITHDRAWAL,8100.0,23583.1,UNKNOWN,,
2897,1998-12-24,EXPENSE,WITHDRAWAL,54100.0,57116.2,UNKNOWN,,
2897,1998-12-24,INCOME,DEPOSIT,41792.0,111216.2,UNKNOWN,,
2903,1998-12-24,EXPENSE,WITHDRAWAL,21400.0,20936.1,UNKNOWN,,
1573,1998-12-24,EXPENSE,WITHDRAWAL,2200.0,14100.9,UNKNOWN,,
1993,1998-12-24,INCOME,DEPOSIT,12969.0,51716.5,UNKNOWN,,
2890,1998-12-24,EXPENSE,WITHDRAWAL,800.0,43215.5,UNKNOWN,,
2880,1998-12-24,EXPENSE,WITHDRAWAL,960.0,44897.6,UNKNOWN,,
2879,1998-12-24,EXPENSE,WITHDRAWAL,4320.0,16435.2,UNKNOWN,,
1405,1998-12-24,EXPENSE,WITHDRAWAL,240.0,39075.2,UNKNOWN,,
1408,1998-12-24,EXPENSE,CARD WITHDRAWAL,5400.0,91599.1,UNKNOWN,,0.0
1418,1998-12-24,EXPENSE,WITHDRAWAL,800.0,31248.9,UNKNOWN,,
3595,1998-12-24,EXPENSE,WITHDRAWAL,1600.0,31002.4,UNKNOWN,,
3602,1998-12-24,WITHDRAWAL,WITHDRAWAL,2703.0,67869.2,UNKNOWN,,
3602,1998-12-24,INCOME,DEPOSIT,16401.0,70572.2,UNKNOWN,,
3601,1998-12-24,EXPENSE,WITHDRAWAL,1100.0,43643.2,UNKNOWN,,
5065,1998-12-24,EXPENSE,WITHDRAWAL,21100.0,8661.6,UNKNOWN,,
686,1998-12-24,EXPENSE,WITHDRAWAL,1440.0,25195.9,UNKNOWN,,
863,1998-12-24,WITHDRAWAL,WITHDRAWAL,23430.0,68155.2,UNKNOWN,,
964,1998-12-24,EXPENSE,WITHDRAWAL,1700.0,48183.8,UNKNOWN,,
651,1998-12-24,EXPENSE,WITHDRAWAL,2720.0,43928.8,UNKNOWN,,
3494,1998-12-24,EXPENSE,WITHDRAWAL,1450.0,37400.9,UNKNOWN,,
9897,1998-12-24,EXPENSE,WITHDRAWAL,3000.0,45441.8,UNKNOWN,,
3260,1998-12-24,INCOME,DEPOSIT,8100.0,47911.1,UNKNOWN,,
3448,1998-12-24,EXPENSE,WITHDRAWAL,5400.0,23782.4,UNKNOWN,,
3437,1998-12-24,INCOME,DEPOSIT,5930.0,51207.9,UNKNOWN,,
8321,1998-12-24,EXPENSE,WITHDRAWAL,4440.0,64543.0,UNKNOWN,,
8377,1998-12-24,INCOME,DEPOSIT,5600.0,42212.5,UNKNOWN,,
8330,1998-12-24,EXPENSE,WITHDRAWAL,4160.0,73315.2,UNKNOWN,,
625,1998-12-24,INCOME,DEPOSIT,48121.0,79256.3,UNKNOWN,,
3164,1998-12-24,EXPENSE,WITHDRAWAL,550.0,38674.7,UNKNOWN,,
2067,1998-12-24,EXPENSE,WITHDRAWAL,1600.0,86563.0,UNKNOWN,,
2429,1998-12-24,EXPENSE,WITHDRAWAL,2560.0,51923.3,UNKNOWN,,
8564,1998-12-24,EXPENSE,WITHDRAWAL,7500.0,47988.1,UNKNOWN,,
1675,1998-12-24,EXPENSE,WITHDRAWAL,1250.0,23400.0,UNKNOWN,,
1679,1998-12-24,EXPENSE,WITHDRAWAL,10300.0,51033.8,UNKNOWN,,
1768,1998-12-24,EXPENSE,WITHDRAWAL,14200.0,54087.4,UNKNOWN,,
2494,1998-12-25,WITHDRAWAL,WITHDRAWAL,16265.0,54811.2,UNKNOWN,,
2729,1998-12-25,EXPENSE,WITHDRAWAL,4160.0,81463.6,UNKNOWN,,
2730,1998-12-25,EXPENSE,WITHDRAWAL,1020.0,23839.0,UNKNOWN,,
3567,1998-12-25,EXPENSE,WITHDRAWAL,2100.0,35550.5,UNKNOWN,,
2372,1998-12-25,EXPENSE,WITHDRAWAL,1260.0,13640.2,UNKNOWN,,
7733,1998-12-25,EXPENSE,WITHDRAWAL,30400.0,83158.8,UNKNOWN,,
7745,1998-12-25,EXPENSE,WITHDRAWAL,4500.0,50468.7,UNKNOWN,,
11382,1998-12-25,EXPENSE,WITHDRAWAL,6300.0,81062.4,UNKNOWN,,
3273,1998-12-25,EXPENSE,WITHDRAWAL,7600.0,8676.2,UNKNOWN,,0.0
3283,1998-12-25,EXPENSE,WITHDRAWAL,21100.0,20017.9,UNKNOWN,,
3285,1998-12-25,EXPENSE,WITHDRAWAL,540.0,26644.2,UNKNOWN,,
5891,1998-12-25,EXPENSE,CARD WITHDRAWAL,200.0,113892.0,UNKNOWN,,0.0
108,1998-12-25,EXPENSE,CARD WITHDRAWAL,3700.0,56720.2,UNKNOWN,,0.0
1882,1998-12-25,EXPENSE,WITHDRAWAL,8800.0,14424.8,UNKNOWN,,
2190,1998-12-25,INCOME,DEPOSIT,34925.0,86583.6,UNKNOWN,,
1530,1998-12-25,EXPENSE,WITHDRAWAL,1100.0,18044.7,UNKNOWN,,
1539,1998-12-25,WITHDRAWAL,WITHDRAWAL,19073.0,8884.7,UNKNOWN,,
1605,1998-12-25,EXPENSE,CARD WITHDRAWAL,2100.0,85842.3,UNKNOWN,,0.0
1621,1998-12-25,EXPENSE,WITHDRAWAL,2000.0,57970.9,UNKNOWN,,
3789,1998-12-25,WITHDRAWAL,WITHDRAWAL,7915.0,46428.0,UNKNOWN,,
3991,1998-12-25,EXPENSE,WITHDRAWAL,2000.0,29907.7,UNKNOWN,,
7011,1998-12-25,INCOME,DEPOSIT,11443.0,63051.3,UNKNOWN,,
7133,1998-12-25,EXPENSE,WITHDRAWAL,1200.0,16821.8,UNKNOWN,,0.0
7136,1998-12-25,WITHDRAWAL,WITHDRAWAL,7213.0,37719.3,UNKNOWN,,
7180,1998-12-25,EXPENSE,WITHDRAWAL,2700.0,81994.2,UNKNOWN,,
7082,1998-12-25,INCOME,DEPOSIT,200.0,25351.6,UNKNOWN,,
924,1998-12-25,EXPENSE,WITHDRAWAL,480.0,19805.4,UNKNOWN,,
1038,1998-12-25,EXPENSE,WITHDRAWAL,480.0,21873.4,UNKNOWN,,
1037,1998-12-25,EXPENSE,CARD WITHDRAWAL,2300.0,61393.3,UNKNOWN,,0.0
1141,1998-12-25,EXPENSE,WITHDRAWAL,900.0,15022.7,UNKNOWN,,
828,1998-12-25,EXPENSE,CARD WITHDRAWAL,2700.0,20223.1,UNKNOWN,,0.0
3675,1998-12-25,EXPENSE,WITHDRAWAL,7200.0,44066.0,UNKNOWN,,
10670,1998-12-25,INCOME,DEPOSIT,41748.0,129055.9,UNKNOWN,,
592,1998-12-25,EXPENSE,WITHDRAWAL,250.0,19265.1,UNKNOWN,,
1160,1998-12-25,EXPENSE,CARD WITHDRAWAL,3600.0,62664.8,UNKNOWN,,0.0
3318,1998-12-25,EXPENSE,WITHDRAWAL,450.0,13461.9,UNKNOWN,,
2292,1998-12-25,EXPENSE,WITHDRAWAL,330.0,19694.6,UNKNOWN,,
10911,1998-12-25,EXPENSE,WITHDRAWAL,13500.0,47798.1,UNKNOWN,,
1830,1998-12-25,EXPENSE,WITHDRAWAL,2560.0,39784.3,UNKNOWN,,
4585,1998-12-25,EXPENSE,CARD WITHDRAWAL,1800.0,51908.9,UNKNOWN,,0.0
4580,1998-12-25,WITHDRAWAL,WITHDRAWAL,6305.0,42266.9,UNKNOWN,,
6699,1998-12-25,INCOME,DEPOSIT,10500.0,65160.7,UNKNOWN,,
6866,1998-12-25,WITHDRAWAL,WITHDRAWAL,21068.0,4363.0,UNKNOWN,,
6922,1998-12-25,WITHDRAWAL,WITHDRAWAL,14879.0,79570.7,UNKNOWN,,
1332,1998-12-25,EXPENSE,WITHDRAWAL,1120.0,95125.7,UNKNOWN,,
1336,1998-12-25,EXPENSE,WITHDRAWAL,4500.0,23216.2,UNKNOWN,,
1811,1998-12-25,EXPENSE,WITHDRAWAL,10500.0,62093.3,UNKNOWN,,
2663,1998-12-25,EXPENSE,WITHDRAWAL,800.0,33070.0,UNKNOWN,,
1170,1998-12-25,EXPENSE,WITHDRAWAL,8700.0,28413.0,UNKNOWN,,
4255,1998-12-25,EXPENSE,WITHDRAWAL,13500.0,104731.4,UNKNOWN,,
2940,1998-12-25,EXPENSE,WITHDRAWAL,1800.0,37825.3,UNKNOWN,,
2949,1998-12-25,EXPENSE,WITHDRAWAL,3360.0,18031.4,UNKNOWN,,
2939,1998-12-25,EXPENSE,WITHDRAWAL,800.0,20697.7,UNKNOWN,,
3291,1998-12-25,EXPENSE,WITHDRAWAL,800.0,16618.0,UNKNOWN,,
2670,1998-12-25,EXPENSE,WITHDRAWAL,4560.0,39482.2,UNKNOWN,,
2802,1998-12-25,EXPENSE,WITHDRAWAL,210.0,38558.1,UNKNOWN,,
2810,1998-12-25,EXPENSE,WITHDRAWAL,1000.0,33905.7,UNKNOWN,,
2803,1998-12-25,WITHDRAWAL,WITHDRAWAL,14271.0,83164.6,UNKNOWN,,
2803,1998-12-25,EXPENSE,CARD WITHDRAWAL,2100.0,81064.6,UNKNOWN,,0.0
11021,1998-12-25,EXPENSE,WITHDRAWAL,3900.0,107848.0,UNKNOWN,,
3353,1998-12-25,INCOME,DEPOSIT,18389.0,40527.9,UNKNOWN,,
3343,1998-12-25,EXPENSE,WITHDRAWAL,3360.0,61961.1,UNKNOWN,,
3332,1998-12-25,EXPENSE,WITHDRAWAL,900.0,60758.8,UNKNOWN,,
3915,1998-12-25,EXPENSE,CARD WITHDRAWAL,3900.0,55645.5,UNKNOWN,,0.0
3931,1998-12-25,EXPENSE,CARD WITHDRAWAL,1000.0,63649.7,UNKNOWN,,0.0
3920,1998-12-25,INCOME,DEPOSIT,49368.0,69253.9,UNKNOWN,,
9422,1998-12-25,WITHDRAWAL,WITHDRAWAL,14781.0,39371.6,UNKNOWN,,
490,1998-12-25,EXPENSE,WITHDRAWAL,210.0,15022.6,UNKNOWN,,
521,1998-12-25,INCOME,DEPOSIT,45846.0,82373.2,UNKNOWN,,
410,1998-12-25,EXPENSE,WITHDRAWAL,1400.0,17776.2,UNKNOWN,,
2179,1998-12-25,INCOME,DEPOSIT,12730.0,68368.7,UNKNOWN,,
2175,1998-12-25,EXPENSE,WITHDRAWAL,5400.0,94302.9,UNKNOWN,,
2164,1998-12-25,EXPENSE,CARD WITHDRAWAL,1400.0,77839.5,UNKNOWN,,0.0
2536,1998-12-25,EXPENSE,WITHDRAWAL,800.0,28395.1,UNKNOWN,,
2540,1998-12-25,EXPENSE,CARD WITHDRAWAL,2900.0,43584.7,UNKNOWN,,0.0
9707,1998-12-25,INCOME,DEPOSIT,25611.0,99378.8,UNKNOWN,,
9673,1998-12-25,WITHDRAWAL,WITHDRAWAL,22211.0,47312.7,UNKNOWN,,
1837,1998-12-25,EXPENSE,WITHDRAWAL,25800.0,79454.4,UNKNOWN,,
1851,1998-12-25,EXPENSE,WITHDRAWAL,2600.0,49666.9,UNKNOWN,,
4320,1998-12-25,INCOME,DEPOSIT,20830.0,43141.5,UNKNOWN,,
4320,1998-12-25,EXPENSE,WITHDRAWAL,3300.0,39841.5,UNKNOWN,,
5593,1998-12-25,EXPENSE,WITHDRAWAL,9600.0,43066.3,UNKNOWN,,
10445,1998-12-25,EXPENSE,CARD WITHDRAWAL,1000.0,77242.7,UNKNOWN,,0.0
10411,1998-12-25,WITHDRAWAL,WITHDRAWAL,21840.0,61809.3,UNKNOWN,,
1485,1998-12-25,EXPENSE,CARD WITHDRAWAL,3900.0,109489.4,UNKNOWN,,0.0
2543,1998-12-25,EXPENSE,WITHDRAWAL,1000.0,83961.5,UNKNOWN,,
2551,1998-12-25,INCOME,DEPOSIT,14421.0,30938.4,UNKNOWN,,
1073,1998-12-25,EXPENSE,WITHDRAWAL,2880.0,95541.6,UNKNOWN,,
1088,1998-12-25,EXPENSE,WITHDRAWAL,1300.0,26766.8,UNKNOWN,,
1086,1998-12-25,EXPENSE,WITHDRAWAL,300.0,25113.3,UNKNOWN,,
2829,1998-12-25,EXPENSE,WITHDRAWAL,1200.0,18424.7,UNKNOWN,,
4330,1998-12-25,INCOME,DEPOSIT,7318.0,77175.1,UNKNOWN,,
8127,1998-12-25,EXPENSE,WITHDRAWAL,28000.0,109467.8,UNKNOWN,,
8127,1998-12-25,INCOME,DEPOSIT,35818.0,137467.8,UNKNOWN,,
1013,1998-12-25,EXPENSE,WITHDRAWAL,180.0,23180.9,UNKNOWN,,
1125,1998-12-25,EXPENSE,WITHDRAWAL,8600.0,46060.0,UNKNOWN,,0.0
1260,1998-12-25,EXPENSE,WITHDRAWAL,1440.0,46437.6,UNKNOWN,,
2341,1998-12-25,EXPENSE,WITHDRAWAL,810.0,20369.5,UNKNOWN,,
888,1998-12-25,EXPENSE,WITHDRAWAL,1050.0,21257.7,UNKNOWN,,
2607,1998-12-25,EXPENSE,WITHDRAWAL,3360.0,20509.6,UNKNOWN,,
3661,1998-12-25,EXPENSE,WITHDRAWAL,850.0,28560.6,UNKNOWN,,
2749,1998-12-25,EXPENSE,WITHDRAWAL,46800.0,90653.7,UNKNOWN,,
2749,1998-12-25,INCOME,DEPOSIT,36173.0,137453.7,UNKNOWN,,
2742,1998-12-25,EXPENSE,CARD WITHDRAWAL,3600.0,32415.8,UNKNOWN,,0.0
1929,1998-12-25,EXPENSE,CARD WITHDRAWAL,1000.0,52166.0,UNKNOWN,,0.0
1918,1998-12-25,EXPENSE,WITHDRAWAL,960.0,20837.5,UNKNOWN,,
1917,1998-12-25,EXPENSE,WITHDRAWAL,750.0,21421.7,UNKNOWN,,
2028,1998-12-25,EXPENSE,WITHDRAWAL,6900.0,32847.4,UNKNOWN,,
5445,1998-12-25,EXPENSE,WITHDRAWAL,7200.0,21984.0,UNKNOWN,,
3096,1998-12-25,EXPENSE,WITHDRAWAL,1900.0,33561.5,UNKNOWN,,
3096,1998-12-25,EXPENSE,WITHDRAWAL,3300.0,35461.5,UNKNOWN,,
3374,1998-12-25,EXPENSE,WITHDRAWAL,2700.0,40453.5,UNKNOWN,,
3372,1998-12-25,EXPENSE,CARD WITHDRAWAL,3400.0,87528.1,UNKNOWN,,0.0
3383,1998-12-25,EXPENSE,CARD WITHDRAWAL,2100.0,48591.3,UNKNOWN,,0.0
4102,1998-12-25,INCOME,DEPOSIT,8313.0,51881.4,UNKNOWN,,
4109,1998-12-25,EXPENSE,WITHDRAWAL,1900.0,32789.5,UNKNOWN,,
1906,1998-12-25,EXPENSE,WITHDRAWAL,6600.0,33396.5,UNKNOWN,,
1303,1998-12-25,EXPENSE,WITHDRAWAL,3200.0,39701.2,UNKNOWN,,
1295,1998-12-25,EXPENSE,WITHDRAWAL,900.0,18854.3,UNKNOWN,,
1310,1998-12-25,EXPENSE,WITHDRAWAL,900.0,17138.8,UNKNOWN,,
1310,1998-12-25,EXPENSE,WITHDRAWAL,2300.0,18038.8,UNKNOWN,,
1313,1998-12-25,EXPENSE,WITHDRAWAL,20400.0,27136.0,UNKNOWN,,
3503,1998-12-25,EXPENSE,CARD WITHDRAWAL,2600.0,83880.5,UNKNOWN,,0.0
3704,1998-12-25,EXPENSE,WITHDRAWAL,1150.0,42540.3,UNKNOWN,,
3714,1998-12-25,EXPENSE,CARD WITHDRAWAL,3600.0,67938.9,UNKNOWN,,0.0
3718,1998-12-25,EXPENSE,WITHDRAWAL,600.0,40999.5,UNKNOWN,,
4383,1998-12-25,EXPENSE,WITHDRAWAL,3900.0,81390.5,UNKNOWN,,
573,1998-12-25,EXPENSE,WITHDRAWAL,5100.0,44704.0,UNKNOWN,,
704,1998-12-25,EXPENSE,WITHDRAWAL,1600.0,81376.7,UNKNOWN,,
719,1998-12-25,INCOME,DEPOSIT,3400.0,61949.1,UNKNOWN,,
540,1998-12-25,EXPENSE,WITHDRAWAL,2100.0,23217.5,UNKNOWN,,
555,1998-12-25,EXPENSE,WITHDRAWAL,3700.0,23399.5,UNKNOWN,,
8919,1998-12-25,EXPENSE,WITHDRAWAL,1500.0,18274.8,UNKNOWN,,
8639,1998-12-25,EXPENSE,WITHDRAWAL,6600.0,23304.2,UNKNOWN,,
10018,1998-12-25,EXPENSE,WITHDRAWAL,1200.0,28101.8,UNKNOWN,,
10063,1998-12-25,EXPENSE,WITHDRAWAL,6600.0,50025.0,UNKNOWN,,
10065,1998-12-25,EXPENSE,WITHDRAWAL,32100.0,93059.4,UNKNOWN,,
10065,1998-12-25,INCOME,DEPOSIT,48353.0,125159.4,UNKNOWN,,
3369,1998-12-25,EXPENSE,WITHDRAWAL,2800.0,53767.4,UNKNOWN,,
238,1998-12-25,EXPENSE,WITHDRAWAL,330.0,18908.8,UNKNOWN,,
241,1998-12-25,EXPENSE,WITHDRAWAL,810.0,40199.3,UNKNOWN,,
245,1998-12-25,WITHDRAWAL,WITHDRAWAL,13331.0,44429.3,UNKNOWN,,
186,1998-12-25,WITHDRAWAL,WITHDRAWAL,12996.0,74079.3,UNKNOWN,,
206,1998-12-25,EXPENSE,WITHDRAWAL,2080.0,35265.1,UNKNOWN,,
211,1998-12-25,INCOME,DEPOSIT,18315.0,78158.8,UNKNOWN,,
234,1998-12-25,EXPENSE,WITHDRAWAL,650.0,15890.1,UNKNOWN,,
223,1998-12-25,EXPENSE,CARD WITHDRAWAL,1400.0,26857.1,UNKNOWN,,0.0
3118,1998-12-25,EXPENSE,WITHDRAWAL,10600.0,58781.1,UNKNOWN,,
2311,1998-12-25,EXPENSE,WITHDRAWAL,1100.0,31004.1,UNKNOWN,,
7606,1998-12-25,EXPENSE,WITHDRAWAL,8400.0,35356.7,UNKNOWN,,
2391,1998-12-25,EXPENSE,WITHDRAWAL,960.0,40656.9,UNKNOWN,,
2621,1998-12-25,EXPENSE,WITHDRAWAL,3200.0,15572.5,UNKNOWN,,
2254,1998-12-25,INCOME,DEPOSIT,22586.0,96785.6,UNKNOWN,,
6425,1998-12-25,EXPENSE,WITHDRAWAL,3700.0,27108.5,UNKNOWN,,0.0
7894,1998-12-25,EXPENSE,CARD WITHDRAWAL,100.0,36837.6,UNKNOWN,,0.0
10202,1998-12-25,INCOME,DEPOSIT,17000.0,42304.3,UNKNOWN,,
3069,1998-12-25,EXPENSE,WITHDRAWAL,2500.0,83129.2,UNKNOWN,,
3085,1998-12-25,EXPENSE,WITHDRAWAL,20800.0,14664.1,UNKNOWN,,
3211,1998-12-25,EXPENSE,WITHDRAWAL,720.0,21201.0,UNKNOWN,,
3546,1998-12-25,EXPENSE,WITHDRAWAL,2700.0,85690.3,UNKNOWN,,
22,1998-12-25,EXPENSE,WITHDRAWAL,1500.0,35619.0,UNKNOWN,,
5,1998-12-25,EXPENSE,WITHDRAWAL,850.0,27966.2,UNKNOWN,,
24,1998-12-25,EXPENSE,WITHDRAWAL,3240.0,21481.6,UNKNOWN,,
1627,1998-12-25,EXPENSE,WITHDRAWAL,12100.0,32956.0,UNKNOWN,,
1624,1998-12-25,EXPENSE,WITHDRAWAL,1300.0,14922.6,UNKNOWN,,
1798,1998-12-25,EXPENSE,WITHDRAWAL,1440.0,60396.1,UNKNOWN,,
1808,1998-12-25,WITHDRAWAL,WITHDRAWAL,4142.0,55334.3,UNKNOWN,,
2079,1998-12-25,EXPENSE,WITHDRAWAL,2500.0,82863.4,UNKNOWN,,
1519,1998-12-25,EXPENSE,WITHDRAWAL,22400.0,78219.4,UNKNOWN,,
1547,1998-12-25,EXPENSE,CARD WITHDRAWAL,1000.0,49713.1,UNKNOWN,,0.0
1558,1998-12-25,EXPENSE,WITHDRAWAL,1300.0,26881.3,UNKNOWN,,
3903,1998-12-25,EXPENSE,WITHDRAWAL,800.0,50564.8,UNKNOWN,,
3906,1998-12-25,EXPENSE,WITHDRAWAL,5700.0,92782.2,UNKNOWN,,
3910,1998-12-25,EXPENSE,WITHDRAWAL,1050.0,15770.2,UNKNOWN,,
5735,1998-12-25,EXPENSE,WITHDRAWAL,35600.0,88675.2,UNKNOWN,,
5735,1998-12-25,INCOME,DEPOSIT,23554.0,124275.2,UNKNOWN,,
852,1998-12-25,EXPENSE,WITHDRAWAL,990.0,18888.5,UNKNOWN,,
853,1998-12-25,EXPENSE,WITHDRAWAL,5520.0,26417.0,UNKNOWN,,
1051,1998-12-25,EXPENSE,WITHDRAWAL,2720.0,20283.0,UNKNOWN,,
1504,1998-12-25,EXPENSE,WITHDRAWAL,1100.0,20026.6,UNKNOWN,,
1498,1998-12-25,EXPENSE,WITHDRAWAL,1800.0,68475.1,UNKNOWN,,
1497,1998-12-25,EXPENSE,WITHDRAWAL,1800.0,33782.5,UNKNOWN,,
1498,1998-12-25,INCOME,DEPOSIT,27246.0,70275.1,UNKNOWN,,
764,1998-12-25,EXPENSE,WITHDRAWAL,1050.0,21401.4,UNKNOWN,,
784,1998-12-25,EXPENSE,WITHDRAWAL,5400.0,21529.0,UNKNOWN,,
790,1998-12-25,WITHDRAWAL,WITHDRAWAL,17500.0,5473.1,UNKNOWN,,
782,1998-12-25,EXPENSE,WITHDRAWAL,3360.0,52966.2,UNKNOWN,,
3591,1998-12-25,INCOME,DEPOSIT,33926.0,55661.7,UNKNOWN,,
9333,1998-12-25,INCOME,DEPOSIT,9930.0,70580.8,UNKNOWN,,
1115,1998-12-25,EXPENSE,WITHDRAWAL,870.0,24840.1,UNKNOWN,,
1245,1998-12-25,EXPENSE,WITHDRAWAL,960.0,50549.6,UNKNOWN,,
1235,1998-12-25,EXPENSE,WITHDRAWAL,1300.0,17071.7,UNKNOWN,,
1376,1998-12-25,EXPENSE,WITHDRAWAL,960.0,23158.5,UNKNOWN,,
1374,1998-12-25,EXPENSE,WITHDRAWAL,10500.0,37019.9,UNKNOWN,,
2443,1998-12-25,EXPENSE,WITHDRAWAL,3300.0,32242.0,UNKNOWN,,
981,1998-12-25,EXPENSE,CARD WITHDRAWAL,3100.0,104024.1,UNKNOWN,,0.0
997,1998-12-25,EXPENSE,WITHDRAWAL,750.0,22443.8,UNKNOWN,,
3859,1998-12-25,INCOME,DEPOSIT,18747.0,7197.8,UNKNOWN,,
3864,1998-12-25,WITHDRAWAL,WITHDRAWAL,10192.0,46215.3,UNKNOWN,,
2720,1998-12-25,INCOME,DEPOSIT,49239.0,118190.6,UNKNOWN,,
2720,1998-12-25,EXPENSE,WITHDRAWAL,36000.0,82190.6,UNKNOWN,,
2966,1998-12-25,EXPENSE,WITHDRAWAL,40800.0,77335.7,UNKNOWN,,
2966,1998-12-25,INCOME,DEPOSIT,45437.0,118135.7,UNKNOWN,,
3756,1998-12-25,EXPENSE,WITHDRAWAL,5300.0,30543.2,UNKNOWN,,
2472,1998-12-25,EXPENSE,CARD WITHDRAWAL,2400.0,84393.6,UNKNOWN,,0.0
2594,1998-12-25,EXPENSE,WITHDRAWAL,9300.0,45658.3,UNKNOWN,,
2270,1998-12-25,EXPENSE,WITHDRAWAL,3120.0,26167.5,UNKNOWN,,
2514,1998-12-25,EXPENSE,WITHDRAWAL,16500.0,83967.8,UNKNOWN,,
2012,1998-12-25,EXPENSE,WITHDRAWAL,450.0,19907.6,UNKNOWN,,
2136,1998-12-25,EXPENSE,WITHDRAWAL,1700.0,56705.1,UNKNOWN,,
2142,1998-12-25,EXPENSE,WITHDRAWAL,10300.0,36050.7,UNKNOWN,,
6699,1998-12-25,WITHDRAWAL,WITHDRAWAL,9997.0,55163.7,UNKNOWN,,
6678,1998-12-25,EXPENSE,WITHDRAWAL,2700.0,25358.4,UNKNOWN,,
3035,1998-12-25,WITHDRAWAL,WITHDRAWAL,5149.0,50076.6,UNKNOWN,,
3153,1998-12-25,INCOME,DEPOSIT,28648.0,89863.4,UNKNOWN,,
3142,1998-12-25,EXPENSE,WITHDRAWAL,1000.0,23557.9,UNKNOWN,,
4438,1998-12-25,EXPENSE,WITHDRAWAL,1920.0,50493.5,UNKNOWN,,
4454,1998-12-25,EXPENSE,WITHDRAWAL,3960.0,58992.9,UNKNOWN,,
2902,1998-12-25,EXPENSE,WITHDRAWAL,1000.0,41478.8,UNKNOWN,,
1991,1998-12-25,EXPENSE,WITHDRAWAL,2800.0,87824.0,UNKNOWN,,
2882,1998-12-25,INCOME,DEPOSIT,18862.0,57135.6,UNKNOWN,,
1402,1998-12-25,EXPENSE,WITHDRAWAL,1200.0,24588.8,UNKNOWN,,
3612,1998-12-25,EXPENSE,WITHDRAWAL,2400.0,75415.0,UNKNOWN,,
3796,1998-12-25,EXPENSE,WITHDRAWAL,4100.0,77461.2,UNKNOWN,,
3808,1998-12-25,EXPENSE,WITHDRAWAL,2560.0,77030.0,UNKNOWN,,
3813,1998-12-25,EXPENSE,WITHDRAWAL,3840.0,29465.4,UNKNOWN,,
5066,1998-12-25,INCOME,DEPOSIT,48345.0,59578.7,UNKNOWN,,
862,1998-12-25,WITHDRAWAL,WITHDRAWAL,12075.0,102644.1,UNKNOWN,,
880,1998-12-25,WITHDRAWAL,WITHDRAWAL,19780.0,35016.6,UNKNOWN,,
968,1998-12-25,EXPENSE,WITHDRAWAL,4700.0,29295.5,UNKNOWN,,
960,1998-12-25,WITHDRAWAL,WITHDRAWAL,11559.0,78119.1,UNKNOWN,,
949,1998-12-25,EXPENSE,WITHDRAWAL,13800.0,51605.2,UNKNOWN,,
1398,1998-12-25,INCOME,DEPOSIT,1000.0,31997.9,UNKNOWN,,
655,1998-12-25,EXPENSE,WITHDRAWAL,4400.0,63692.0,UNKNOWN,,
9859,1998-12-25,EXPENSE,WITHDRAWAL,24900.0,53308.0,UNKNOWN,,
11135,1998-12-25,EXPENSE,WITHDRAWAL,960.0,53467.6,UNKNOWN,,
3450,1998-12-25,INCOME,DEPOSIT,39232.0,65254.1,UNKNOWN,,
3445,1998-12-25,EXPENSE,WITHDRAWAL,4160.0,46285.7,UNKNOWN,,
3438,1998-12-25,EXPENSE,WITHDRAWAL,1450.0,19016.5,UNKNOWN,,
