account_id,date,type,operation,amount,balance,k_symbol,bank,account,closing_cash_balance,opening_cash_balance
9188,1998-12-29,EXPENSE,WITHDRAWAL,6900.0,34185.8,UNKNOWN,,,196489231.00065264,196496131.00065264
2905,1998-12-29,EXPENSE,WITHDRAWAL,2880.0,59127.3,UNKNOWN,,,196486351.00065264,196489231.00065264
2913,1998-12-29,EXPENSE,WITHDRAWAL,400.0,17911.9,UNKNOWN,,,196485951.00065264,196486351.00065264
2897,1998-12-29,INCOME,DEPOSIT,15384.0,91078.2,UNKNOWN,,,196501335.00065264,196485951.00065264
1724,1998-12-29,EXPENSE,WITHDRAWAL,1100.0,20112.9,UNKNOWN,,,196500235.00065264,196501335.00065264
1725,1998-12-29,EXPENSE,WITHDRAWAL,5100.0,27099.7,UNKNOWN,,,196495135.00065264,196500235.00065264
1742,1998-12-29,EXPENSE,WITHDRAWAL,600.0,30316.9,UNKNOWN,,,196494535.00065264,196495135.00065264
1995,1998-12-29,EXPENSE,WITHDRAWAL,1120.0,23703.0,UNKNOWN,,,196493415.00065264,196494535.00065264
2891,1998-12-29,EXPENSE,WITHDRAWAL,2080.0,28891.4,UNKNOWN,,,196491335.00065264,196493415.00065264
1432,1998-12-29,EXPENSE,WITHDRAWAL,8700.0,22388.5,UNKNOWN,,,196482635.00065264,196491335.00065264
3597,1998-12-29,EXPENSE,WITHDRAWAL,6600.0,25330.8,UNKNOWN,,,196476035.00065264,196482635.00065264
3601,1998-12-29,EXPENSE,WITHDRAWAL,1920.0,40573.2,UNKNOWN,,,196474115.00065264,196476035.00065264
3813,1998-12-29,EXPENSE,WITHDRAWAL,2760.0,26705.4,UNKNOWN,,,196471355.00065264,196474115.00065264
4969,1998-12-29,WITHDRAWAL,WITHDRAWAL,3129.0,101151.3,UNKNOWN,,,196468226.00065264,196471355.00065264
5072,1998-12-29,EXPENSE,WITHDRAWAL,3000.0,54575.1,UNKNOWN,,,196465226.00065264,196468226.00065264
863,1998-12-29,WITHDRAWAL,WITHDRAWAL,12779.0,55376.2,UNKNOWN,,,196452447.00065264,196465226.00065264
873,1998-12-29,EXPENSE,WITHDRAWAL,1560.0,13291.7,UNKNOWN,,,196450887.00065264,196452447.00065264
959,1998-12-29,EXPENSE,WITHDRAWAL,250.0,24046.4,UNKNOWN,,,196450637.00065264,196450887.00065264
967,1998-12-29,INCOME,DEPOSIT,34807.0,58394.6,UNKNOWN,,,196485444.00065264,196450637.00065264
659,1998-12-29,EXPENSE,WITHDRAWAL,1230.0,22226.1,UNKNOWN,,,196484214.00065264,196485444.00065264
3484,1998-12-29,EXPENSE,CARD WITHDRAWAL,2100.0,63553.4,UNKNOWN,,0.0,196482114.00065264,196484214.00065264
9750,1998-12-29,INCOME,DEPOSIT,49332.0,108608.5,UNKNOWN,,,196531446.00065264,196482114.00065264
9828,1998-12-29,WITHDRAWAL,WITHDRAWAL,4592.0,37876.3,UNKNOWN,,,196526854.00065264,196531446.00065264
11141,1998-12-29,EXPENSE,WITHDRAWAL,7500.0,92498.2,UNKNOWN,,,196519354.00065264,196526854.00065264
3446,1998-12-29,EXPENSE,WITHDRAWAL,25600.0,86262.0,UNKNOWN,,,196493754.00065264,196519354.00065264
3446,1998-12-29,INCOME,DEPOSIT,23645.0,111862.0,UNKNOWN,,,196517399.00065264,196493754.00065264
3833,1998-12-29,INCOME,DEPOSIT,46194.0,85546.2,UNKNOWN,,,196563593.00065264,196517399.00065264
8341,1998-12-29,INCOME,DEPOSIT,23225.0,27049.2,UNKNOWN,,,196586818.00065264,196563593.00065264
366,1998-12-29,EXPENSE,WITHDRAWAL,2560.0,38945.2,UNKNOWN,,,196584258.00065264,196586818.00065264
361,1998-12-29,EXPENSE,CARD WITHDRAWAL,2500.0,34719.0,UNKNOWN,,0.0,196581758.00065264,196584258.00065264
363,1998-12-29,INCOME,DEPOSIT,46162.0,103127.7,UNKNOWN,,,196627920.00065264,196581758.00065264
292,1998-12-29,EXPENSE,WITHDRAWAL,900.0,20230.8,UNKNOWN,,,196627020.00065264,196627920.00065264
303,1998-12-29,EXPENSE,CARD WITHDRAWAL,4000.0,42258.3,UNKNOWN,,0.0,196623020.00065264,196627020.00065264
2066,1998-12-29,EXPENSE,WITHDRAWAL,450.0,14185.9,UNKNOWN,,,196622570.00065264,196623020.00065264
2063,1998-12-29,EXPENSE,CARD WITHDRAWAL,1500.0,41369.3,UNKNOWN,,0.0,196621070.00065264,196622570.00065264
2432,1998-12-29,EXPENSE,WITHDRAWAL,550.0,40619.8,UNKNOWN,,,196620520.00065264,196621070.00065264
2430,1998-12-29,EXPENSE,WITHDRAWAL,2880.0,62001.8,UNKNOWN,,,196617640.00065264,196620520.00065264
1772,1998-12-29,EXPENSE,WITHDRAWAL,2100.0,76150.1,UNKNOWN,,,196615540.00065264,196617640.00065264
2508,1998-12-30,EXPENSE,WITHDRAWAL,720.0,16804.0,UNKNOWN,,,196614820.00065264,196615540.00065264
2232,1998-12-30,EXPENSE,WITHDRAWAL,1120.0,58921.4,UNKNOWN,,,196613700.00065264,196614820.00065264
2381,1998-12-30,EXPENSE,WITHDRAWAL,4900.0,60794.3,UNKNOWN,,,196608800.00065264,196613700.00065264
8982,1998-12-30,EXPENSE,WITHDRAWAL,3900.0,91236.2,UNKNOWN,,,196604900.00065264,196608800.00065264
3130,1998-12-30,EXPENSE,WITHDRAWAL,3920.0,88612.8,UNKNOWN,,,196600980.00065264,196604900.00065264
3273,1998-12-30,WITHDRAWAL,WITHDRAWAL,14877.0,-6200.8,UNKNOWN,,,196586103.00065264,196600980.00065264
3272,1998-12-30,EXPENSE,WITHDRAWAL,3200.0,34168.2,UNKNOWN,,,196582903.00065264,196586103.00065264
3284,1998-12-30,EXPENSE,WITHDRAWAL,800.0,23619.6,UNKNOWN,,,196582103.00065264,196582903.00065264
3641,1998-12-30,EXPENSE,WITHDRAWAL,150.0,27494.1,UNKNOWN,,,196581953.00065264,196582103.00065264
3645,1998-12-30,EXPENSE,WITHDRAWAL,800.0,23660.8,UNKNOWN,,,196581153.00065264,196581953.00065264
6034,1998-12-30,INCOME,DEPOSIT,28214.0,63696.4,UNKNOWN,,,196609367.00065264,196581153.00065264
149,1998-12-30,EXPENSE,WITHDRAWAL,2200.0,53684.0,UNKNOWN,,,196607167.00065264,196609367.00065264
78,1998-12-30,EXPENSE,WITHDRAWAL,1100.0,77633.4,UNKNOWN,,,196606067.00065264,196607167.00065264
121,1998-12-30,EXPENSE,WITHDRAWAL,420.0,34812.2,UNKNOWN,,,196605647.00065264,196606067.00065264
122,1998-12-30,EXPENSE,CARD WITHDRAWAL,1000.0,56562.2,UNKNOWN,,0.0,196604647.00065264,196605647.00065264
145,1998-12-30,EXPENSE,WITHDRAWAL,1400.0,62153.7,UNKNOWN,,,196603247.00065264,196604647.00065264
2192,1998-12-30,EXPENSE,WITHDRAWAL,3520.0,52598.6,UNKNOWN,,,196599727.00065264,196603247.00065264
6062,1998-12-30,WITHDRAWAL,WITHDRAWAL,14988.0,41482.8,UNKNOWN,,,196584739.00065264,196599727.00065264
1605,1998-12-30,WITHDRAWAL,WITHDRAWAL,17913.0,49332.3,UNKNOWN,,,196566826.00065264,196584739.00065264
1619,1998-12-30,EXPENSE,WITHDRAWAL,2560.0,43558.9,UNKNOWN,,,196564266.00065264,196566826.00065264
1609,1998-12-30,EXPENSE,WITHDRAWAL,840.0,25270.0,UNKNOWN,,,196563426.00065264,196564266.00065264
1622,1998-12-30,EXPENSE,WITHDRAWAL,4480.0,33441.2,UNKNOWN,,,196558946.00065264,196563426.00065264
3780,1998-12-30,EXPENSE,WITHDRAWAL,1000.0,18871.2,UNKNOWN,,,196557946.00065264,196558946.00065264
3791,1998-12-30,EXPENSE,WITHDRAWAL,1500.0,58646.1,UNKNOWN,,,196556446.00065264,196557946.00065264
3786,1998-12-30,INCOME,DEPOSIT,26392.0,60452.5,UNKNOWN,,,196582838.00065264,196556446.00065264
7045,1998-12-30,EXPENSE,WITHDRAWAL,10200.0,47030.2,UNKNOWN,,,196572638.00065264,196582838.00065264
7049,1998-12-30,EXPENSE,WITHDRAWAL,5400.0,38661.7,UNKNOWN,,,196567238.00065264,196572638.00065264
7123,1998-12-30,EXPENSE,WITHDRAWAL,1800.0,74868.4,UNKNOWN,,,196565438.00065264,196567238.00065264
923,1998-12-30,EXPENSE,WITHDRAWAL,500.0,29533.3,UNKNOWN,,,196564938.00065264,196565438.00065264
810,1998-12-30,EXPENSE,WITHDRAWAL,700.0,30341.5,UNKNOWN,,,196564238.00065264,196564938.00065264
3675,1998-12-30,WITHDRAWAL,WITHDRAWAL,11635.0,32431.0,UNKNOWN,,,196552603.00065264,196564238.00065264
3423,1998-12-30,EXPENSE,WITHDRAWAL,3840.0,13180.6,UNKNOWN,,,196548763.00065264,196552603.00065264
4055,1998-12-30,EXPENSE,WITHDRAWAL,960.0,26912.7,UNKNOWN,,,196547803.00065264,196548763.00065264
4066,1998-12-30,EXPENSE,WITHDRAWAL,6900.0,37145.8,UNKNOWN,,,196540903.00065264,196547803.00065264
470,1998-12-30,EXPENSE,WITHDRAWAL,1500.0,34491.7,UNKNOWN,,,196539403.00065264,196540903.00065264
579,1998-12-30,EXPENSE,WITHDRAWAL,2900.0,28164.5,UNKNOWN,,,196536503.00065264,196539403.00065264
1152,1998-12-30,EXPENSE,WITHDRAWAL,390.0,20641.9,UNKNOWN,,,196536113.00065264,196536503.00065264
3310,1998-12-30,EXPENSE,WITHDRAWAL,1280.0,16637.6,UNKNOWN,,,196534833.00065264,196536113.00065264
2288,1998-12-30,EXPENSE,WITHDRAWAL,3000.0,80286.5,UNKNOWN,,,196531833.00065264,196534833.00065264
2298,1998-12-30,EXPENSE,CARD WITHDRAWAL,3800.0,60048.9,UNKNOWN,,0.0,196528033.00065264,196531833.00065264
2642,1998-12-30,EXPENSE,WITHDRAWAL,3040.0,3940.9,UNKNOWN,,,196524993.00065264,196528033.00065264
10942,1998-12-30,INCOME,DEPOSIT,6912.0,48231.1,UNKNOWN,,,196531905.00065264,196524993.00065264
1948,1998-12-30,INCOME,DEPOSIT,14452.0,76219.1,UNKNOWN,,,196546357.00065264,196531905.00065264
1949,1998-12-30,EXPENSE,WITHDRAWAL,2880.0,39688.5,UNKNOWN,,,196543477.00065264,196546357.00065264
1938,1998-12-30,EXPENSE,WITHDRAWAL,2880.0,67003.4,UNKNOWN,,,196540597.00065264,196543477.00065264
4743,1998-12-30,INCOME,DEPOSIT,5221.0,91095.2,UNKNOWN,,,196545818.00065264,196540597.00065264
6927,1998-12-30,EXPENSE,WITHDRAWAL,7200.0,50566.5,UNKNOWN,,,196538618.00065264,196545818.00065264
6927,1998-12-30,INCOME,DEPOSIT,13358.0,57766.5,UNKNOWN,,,196551976.00065264,196538618.00065264
1333,1998-12-30,EXPENSE,WITHDRAWAL,2900.0,25077.3,UNKNOWN,,,196549076.00065264,196551976.00065264
1467,1998-12-30,EXPENSE,CARD WITHDRAWAL,2600.0,77439.0,UNKNOWN,,0.0,196546476.00065264,196549076.00065264
1459,1998-12-30,EXPENSE,WITHDRAWAL,810.0,15238.8,UNKNOWN,,,196545666.00065264,196546476.00065264
1817,1998-12-30,EXPENSE,CARD WITHDRAWAL,900.0,59764.9,UNKNOWN,,0.0,196544766.00065264,196545666.00065264
2660,1998-12-30,EXPENSE,WITHDRAWAL,7200.0,27613.3,UNKNOWN,,,196537566.00065264,196544766.00065264
1182,1998-12-30,EXPENSE,WITHDRAWAL,6900.0,46038.2,UNKNOWN,,,196530666.00065264,196537566.00065264
2672,1998-12-30,EXPENSE,WITHDRAWAL,840.0,17381.6,UNKNOWN,,,196529826.00065264,196530666.00065264
2678,1998-12-30,EXPENSE,CARD WITHDRAWAL,1800.0,61283.2,UNKNOWN,,0.0,196528026.00065264,196529826.00065264
2811,1998-12-30,EXPENSE,WITHDRAWAL,7200.0,32731.4,UNKNOWN,,,196520826.00065264,196528026.00065264
3348,1998-12-30,EXPENSE,WITHDRAWAL,2720.0,70153.9,UNKNOWN,,,196518106.00065264,196520826.00065264
3533,1998-12-30,EXPENSE,WITHDRAWAL,870.0,29176.5,UNKNOWN,,,196517236.00065264,196518106.00065264
3528,1998-12-30,EXPENSE,WITHDRAWAL,1440.0,43109.1,UNKNOWN,,,196515796.00065264,196517236.00065264
422,1998-12-30,EXPENSE,WITHDRAWAL,5100.0,76481.7,UNKNOWN,,,196510696.00065264,196515796.00065264
425,1998-12-30,EXPENSE,WITHDRAWAL,3960.0,31851.4,UNKNOWN,,,196506736.00065264,196510696.00065264
523,1998-12-30,EXPENSE,CARD WITHDRAWAL,2300.0,70410.6,UNKNOWN,,0.0,196504436.00065264,196506736.00065264
750,1998-12-30,EXPENSE,CARD WITHDRAWAL,1300.0,38730.9,UNKNOWN,,0.0,196503136.00065264,196504436.00065264
398,1998-12-30,EXPENSE,WITHDRAWAL,650.0,14101.9,UNKNOWN,,,196502486.00065264,196503136.00065264
402,1998-12-30,EXPENSE,WITHDRAWAL,800.0,34455.5,UNKNOWN,,,196501686.00065264,196502486.00065264
1955,1998-12-30,EXPENSE,WITHDRAWAL,330.0,18208.9,UNKNOWN,,,196501356.00065264,196501686.00065264
1745,1998-12-30,EXPENSE,WITHDRAWAL,4800.0,61901.8,UNKNOWN,,,196496556.00065264,196501356.00065264
1855,1998-12-30,EXPENSE,WITHDRAWAL,1050.0,27082.6,UNKNOWN,,,196495506.00065264,196496556.00065264
1853,1998-12-30,EXPENSE,WITHDRAWAL,1300.0,33088.3,UNKNOWN,,,196494206.00065264,196495506.00065264
1227,1998-12-30,EXPENSE,CARD WITHDRAWAL,800.0,23521.8,UNKNOWN,,0.0,196493406.00065264,196494206.00065264
1222,1998-12-30,EXPENSE,WITHDRAWAL,950.0,19984.2,UNKNOWN,,,196492456.00065264,196493406.00065264
1230,1998-12-30,EXPENSE,WITHDRAWAL,6900.0,99010.3,UNKNOWN,,,196485556.00065264,196492456.00065264
1066,1998-12-30,WITHDRAWAL,WITHDRAWAL,17168.0,78957.7,UNKNOWN,,,196468388.00065264,196485556.00065264
1092,1998-12-30,EXPENSE,CARD WITHDRAWAL,900.0,19966.8,UNKNOWN,,0.0,196467488.00065264,196468388.00065264
2823,1998-12-30,EXPENSE,WITHDRAWAL,420.0,17334.3,UNKNOWN,,,196467068.00065264,196467488.00065264
3228,1998-12-30,INCOME,DEPOSIT,47976.0,108587.8,UNKNOWN,,,196515044.00065264,196467068.00065264
3228,1998-12-30,EXPENSE,WITHDRAWAL,58700.0,49887.8,UNKNOWN,,,196456344.00065264,196515044.00065264
3835,1998-12-30,EXPENSE,WITHDRAWAL,2000.0,37943.3,UNKNOWN,,,196454344.00065264,196456344.00065264
3884,1998-12-30,EXPENSE,WITHDRAWAL,3040.0,18182.5,UNKNOWN,,,196451304.00065264,196454344.00065264
890,1998-12-30,EXPENSE,WITHDRAWAL,1920.0,34511.7,UNKNOWN,,,196449384.00065264,196451304.00065264
3769,1998-12-30,EXPENSE,WITHDRAWAL,3680.0,22818.8,UNKNOWN,,,196445704.00065264,196449384.00065264
2408,1998-12-30,EXPENSE,WITHDRAWAL,1560.0,45030.4,UNKNOWN,,,196444144.00065264,196445704.00065264
2411,1998-12-30,EXPENSE,WITHDRAWAL,2720.0,41926.4,UNKNOWN,,,196441424.00065264,196444144.00065264
1933,1998-12-30,EXPENSE,WITHDRAWAL,3120.0,15600.0,UNKNOWN,,,196438304.00065264,196441424.00065264
1929,1998-12-30,EXPENSE,CARD WITHDRAWAL,500.0,54766.0,UNKNOWN,,0.0,196437804.00065264,196438304.00065264
2033,1998-12-30,EXPENSE,WITHDRAWAL,2720.0,49414.2,UNKNOWN,,,196435084.00065264,196437804.00065264
4480,1998-12-30,EXPENSE,WITHDRAWAL,3300.0,33543.1,UNKNOWN,,,196431784.00065264,196435084.00065264
4493,1998-12-30,EXPENSE,WITHDRAWAL,7500.0,32188.7,UNKNOWN,,,196424284.00065264,196431784.00065264
5442,1998-12-30,INCOME,DEPOSIT,22934.0,83119.1,UNKNOWN,,,196447218.00065264,196424284.00065264
3106,1998-12-30,INCOME,DEPOSIT,22415.0,44916.3,UNKNOWN,,,196469633.00065264,196447218.00065264
3102,1998-12-30,EXPENSE,CARD WITHDRAWAL,4000.0,47826.3,UNKNOWN,,0.0,196465633.00065264,196469633.00065264
3090,1998-12-30,EXPENSE,WITHDRAWAL,3000.0,61651.2,UNKNOWN,,,196462633.00065264,196465633.00065264
3091,1998-12-30,EXPENSE,WITHDRAWAL,1000.0,65019.0,UNKNOWN,,,196461633.00065264,196462633.00065264
3371,1998-12-30,INCOME,DEPOSIT,23865.0,30890.4,UNKNOWN,,,196485498.00065264,196461633.00065264
3375,1998-12-30,EXPENSE,CARD WITHDRAWAL,600.0,60465.7,UNKNOWN,,0.0,196484898.00065264,196485498.00065264
4161,1998-12-30,EXPENSE,WITHDRAWAL,4500.0,74992.1,UNKNOWN,,,196480398.00065264,196484898.00065264
4134,1998-12-30,EXPENSE,WITHDRAWAL,7500.0,29622.0,UNKNOWN,,,196472898.00065264,196480398.00065264
2783,1998-12-30,EXPENSE,CARD WITHDRAWAL,2200.0,53104.8,UNKNOWN,,0.0,196470698.00065264,196472898.00065264
2800,1998-12-30,EXPENSE,CARD WITHDRAWAL,1000.0,39216.0,UNKNOWN,,0.0,196469698.00065264,196470698.00065264
2798,1998-12-30,WITHDRAWAL,WITHDRAWAL,10274.0,30936.1,UNKNOWN,,,196459424.00065264,196469698.00065264
1656,1998-12-30,EXPENSE,WITHDRAWAL,3000.0,45530.3,UNKNOWN,,,196456424.00065264,196459424.00065264
2763,1998-12-30,INCOME,DEPOSIT,48012.0,66442.4,UNKNOWN,,,196504436.00065264,196456424.00065264
1295,1998-12-30,EXPENSE,WITHDRAWAL,1100.0,17754.3,UNKNOWN,,,196503336.00065264,196504436.00065264
1301,1998-12-30,EXPENSE,WITHDRAWAL,550.0,16897.8,UNKNOWN,,,196502786.00065264,196503336.00065264
1316,1998-12-30,EXPENSE,WITHDRAWAL,480.0,18291.9,UNKNOWN,,,196502306.00065264,196502786.00065264
3519,1998-12-30,EXPENSE,WITHDRAWAL,1050.0,31722.6,UNKNOWN,,,196501256.00065264,196502306.00065264
3519,1998-12-30,EXPENSE,WITHDRAWAL,2500.0,32772.6,UNKNOWN,,,196498756.00065264,196501256.00065264
4375,1998-12-30,EXPENSE,WITHDRAWAL,7200.0,63538.9,UNKNOWN,,,196491556.00065264,196498756.00065264
566,1998-12-30,EXPENSE,WITHDRAWAL,10200.0,69230.7,UNKNOWN,,,196481356.00065264,196491556.00065264
564,1998-12-30,EXPENSE,WITHDRAWAL,2240.0,32257.8,UNKNOWN,,,196479116.00065264,196481356.00065264
566,1998-12-30,INCOME,DEPOSIT,25372.0,79430.7,UNKNOWN,,,196504488.00065264,196479116.00065264
717,1998-12-30,EXPENSE,WITHDRAWAL,5880.0,24251.3,UNKNOWN,,,196498608.00065264,196504488.00065264
719,1998-12-30,EXPENSE,WITHDRAWAL,1380.0,60569.1,UNKNOWN,,,196497228.00065264,196498608.00065264
734,1998-12-30,EXPENSE,WITHDRAWAL,1140.0,17467.9,UNKNOWN,,,196496088.00065264,196497228.00065264
1286,1998-12-30,EXPENSE,WITHDRAWAL,63400.0,55245.6,UNKNOWN,,,196432688.00065264,196496088.00065264
1286,1998-12-30,INCOME,DEPOSIT,34506.0,118645.6,UNKNOWN,,,196467194.00065264,196432688.00065264
3408,1998-12-30,EXPENSE,WITHDRAWAL,4920.0,46414.8,UNKNOWN,,,196462274.00065264,196467194.00065264
3397,1998-12-30,EXPENSE,WITHDRAWAL,4920.0,34028.4,UNKNOWN,,,196457354.00065264,196462274.00065264
8742,1998-12-30,EXPENSE,WITHDRAWAL,1760.0,21844.9,UNKNOWN,,,196455594.00065264,196457354.00065264
10105,1998-12-30,WITHDRAWAL,WITHDRAWAL,22038.0,72132.5,UNKNOWN,,,196433556.00065264,196455594.00065264
3184,1998-12-30,EXPENSE,WITHDRAWAL,1200.0,26159.6,UNKNOWN,,,196432356.00065264,196433556.00065264
3368,1998-12-30,EXPENSE,WITHDRAWAL,3240.0,93048.5,UNKNOWN,,,196429116.00065264,196432356.00065264
3737,1998-12-30,EXPENSE,WITHDRAWAL,450.0,40513.6,UNKNOWN,,,196428666.00065264,196429116.00065264
3742,1998-12-30,EXPENSE,WITHDRAWAL,2480.0,17869.1,UNKNOWN,,,196426186.00065264,196428666.00065264
7274,1998-12-30,EXPENSE,WITHDRAWAL,1800.0,29871.4,UNKNOWN,,,196424386.00065264,196426186.00065264
7231,1998-12-30,INCOME,DEPOSIT,12693.0,89405.9,UNKNOWN,,,196437079.00065264,196424386.00065264
244,1998-12-30,EXPENSE,CARD WITHDRAWAL,500.0,51874.2,UNKNOWN,,0.0,196436579.00065264,196437079.00065264
268,1998-12-30,EXPENSE,WITHDRAWAL,3000.0,37652.8,UNKNOWN,,,196433579.00065264,196436579.00065264
374,1998-12-30,EXPENSE,WITHDRAWAL,6600.0,45439.1,UNKNOWN,,,196426979.00065264,196433579.00065264
228,1998-12-30,EXPENSE,WITHDRAWAL,1120.0,65749.8,UNKNOWN,,,196425859.00065264,196426979.00065264
220,1998-12-30,EXPENSE,WITHDRAWAL,3920.0,28390.6,UNKNOWN,,,196421939.00065264,196425859.00065264
3118,1998-12-30,EXPENSE,WITHDRAWAL,2560.0,56221.1,UNKNOWN,,,196419379.00065264,196421939.00065264
3119,1998-12-30,EXPENSE,WITHDRAWAL,390.0,21535.7,UNKNOWN,,,196418989.00065264,196419379.00065264
3111,1998-12-30,EXPENSE,WITHDRAWAL,1440.0,37974.2,UNKNOWN,,,196417549.00065264,196418989.00065264
3110,1998-12-30,EXPENSE,WITHDRAWAL,1500.0,30905.7,UNKNOWN,,,196416049.00065264,196417549.00065264
1784,1998-12-30,EXPENSE,WITHDRAWAL,3120.0,31903.1,UNKNOWN,,,196412929.00065264,196416049.00065264
2314,1998-12-30,EXPENSE,WITHDRAWAL,2900.0,46524.3,UNKNOWN,,,196410029.00065264,196412929.00065264
1688,1998-12-30,EXPENSE,WITHDRAWAL,300.0,34043.2,UNKNOWN,,,196409729.00065264,196410029.00065264
2099,1998-12-30,EXPENSE,WITHDRAWAL,31800.0,96188.2,UNKNOWN,,,196377929.00065264,196409729.00065264
2119,1998-12-30,EXPENSE,WITHDRAWAL,1320.0,53262.1,UNKNOWN,,,196376609.00065264,196377929.00065264
2113,1998-12-30,EXPENSE,WITHDRAWAL,840.0,14035.9,UNKNOWN,,,196375769.00065264,196376609.00065264
6453,1998-12-30,EXPENSE,WITHDRAWAL,3520.0,20299.5,UNKNOWN,,,196372249.00065264,196375769.00065264
7907,1998-12-30,WITHDRAWAL,WITHDRAWAL,4842.0,58494.5,UNKNOWN,,,196367407.00065264,196372249.00065264
7894,1998-12-30,INCOME,DEPOSIT,7572.0,44409.6,UNKNOWN,,,196374979.00065264,196367407.00065264
7815,1998-12-30,EXPENSE,WITHDRAWAL,7800.0,23612.3,UNKNOWN,,,196367179.00065264,196374979.00065264
10257,1998-12-30,EXPENSE,WITHDRAWAL,28800.0,82957.4,UNKNOWN,,,196338379.00065264,196367179.00065264
10257,1998-12-30,INCOME,DEPOSIT,14692.0,111757.4,UNKNOWN,,,196353071.00065264,196338379.00065264
10134,1998-12-30,EXPENSE,WITHDRAWAL,5700.0,54298.7,UNKNOWN,,,196347371.00065264,196353071.00065264
10202,1998-12-30,EXPENSE,WITHDRAWAL,8700.0,33604.3,UNKNOWN,,,196338671.00065264,196347371.00065264
3084,1998-12-30,INCOME,DEPOSIT,43980.0,69105.5,UNKNOWN,,,196382651.00065264,196338671.00065264
5120,1998-12-30,EXPENSE,WITHDRAWAL,7200.0,64839.3,UNKNOWN,,,196375451.00065264,196382651.00065264
5129,1998-12-30,EXPENSE,WITHDRAWAL,9900.0,42663.2,UNKNOWN,,,196365551.00065264,196375451.00065264
45,1998-12-30,EXPENSE,WITHDRAWAL,1400.0,25769.1,UNKNOWN,,,196364151.00065264,196365551.00065264
42,1998-12-30,EXPENSE,WITHDRAWAL,2560.0,25875.8,UNKNOWN,,,196361591.00065264,196364151.00065264
30,1998-12-30,INCOME,DEPOSIT,21936.0,44155.3,UNKNOWN,,,196383527.00065264,196361591.00065264
1627,1998-12-30,EXPENSE,WITHDRAWAL,800.0,32156.0,UNKNOWN,,,196382727.00065264,196383527.00065264
1801,1998-12-30,INCOME,DEPOSIT,49738.0,133244.7,UNKNOWN,,,196432465.00065264,196382727.00065264
1801,1998-12-30,EXPENSE,WITHDRAWAL,40000.0,93244.7,UNKNOWN,,,196392465.00065264,196432465.00065264
2099,1998-12-30,INCOME,DEPOSIT,41448.0,127988.2,UNKNOWN,,,196433913.00065264,196392465.00065264
2092,1998-12-30,EXPENSE,WITHDRAWAL,22300.0,107171.5,UNKNOWN,,,196411613.00065264,196433913.00065264
2092,1998-12-30,INCOME,DEPOSIT,45955.0,129471.5,UNKNOWN,,,196457568.00065264,196411613.00065264
2095,1998-12-30,EXPENSE,CARD WITHDRAWAL,2600.0,54663.2,UNKNOWN,,0.0,196454968.00065264,196457568.00065264
1515,1998-12-30,WITHDRAWAL,WITHDRAWAL,16951.0,32292.1,UNKNOWN,,,196438017.00065264,196454968.00065264
1527,1998-12-30,WITHDRAWAL,WITHDRAWAL,14065.0,30737.0,UNKNOWN,,,196423952.00065264,196438017.00065264
1559,1998-12-30,EXPENSE,CARD WITHDRAWAL,4000.0,54047.0,UNKNOWN,,0.0,196419952.00065264,196423952.00065264
1555,1998-12-30,EXPENSE,CARD WITHDRAWAL,1500.0,46991.8,UNKNOWN,,0.0,196418452.00065264,196419952.00065264
3901,1998-12-30,EXPENSE,WITHDRAWAL,2500.0,59028.3,UNKNOWN,,,196415952.00065264,196418452.00065264
5708,1998-12-30,INCOME,DEPOSIT,46259.0,75072.4,UNKNOWN,,,196462211.00065264,196415952.00065264
5698,1998-12-30,WITHDRAWAL,WITHDRAWAL,20118.0,26478.3,UNKNOWN,,,196442093.00065264,196462211.00065264
856,1998-12-30,EXPENSE,CARD WITHDRAWAL,1800.0,42435.4,UNKNOWN,,0.0,196440293.00065264,196442093.00065264
857,1998-12-30,EXPENSE,WITHDRAWAL,800.0,21651.1,UNKNOWN,,,196439493.00065264,196440293.00065264
946,1998-12-30,EXPENSE,WITHDRAWAL,3400.0,34917.7,UNKNOWN,,,196436093.00065264,196439493.00065264
946,1998-12-30,EXPENSE,WITHDRAWAL,1500.0,33417.7,UNKNOWN,,,196434593.00065264,196436093.00065264
1053,1998-12-30,EXPENSE,WITHDRAWAL,3000.0,35719.4,UNKNOWN,,,196431593.00065264,196434593.00065264
1042,1998-12-30,EXPENSE,WITHDRAWAL,1600.0,49303.5,UNKNOWN,,,196429993.00065264,196431593.00065264
773,1998-12-30,EXPENSE,WITHDRAWAL,2900.0,65341.8,UNKNOWN,,,196427093.00065264,196429993.00065264
794,1998-12-30,EXPENSE,WITHDRAWAL,660.0,17966.0,UNKNOWN,,,196426433.00065264,196427093.00065264
3589,1998-12-30,EXPENSE,WITHDRAWAL,5700.0,63370.8,UNKNOWN,,,196420733.00065264,196426433.00065264
4858,1998-12-30,EXPENSE,WITHDRAWAL,7800.0,32857.3,UNKNOWN,,,196412933.00065264,196420733.00065264
1237,1998-12-30,EXPENSE,WITHDRAWAL,9300.0,59579.8,UNKNOWN,,,196403633.00065264,196412933.00065264
985,1998-12-30,EXPENSE,WITHDRAWAL,600.0,20805.4,UNKNOWN,,,196403033.00065264,196403633.00065264
994,1998-12-30,EXPENSE,WITHDRAWAL,1750.0,45543.5,UNKNOWN,,,196401283.00065264,196403033.00065264
